idxE,idxQ,img_pathE,img_pathQ
0_619_E_,1_645_Q_,../new_data/cut_style:america/0_619_E_.jpg,../new_data/cut_style:japan/1_645_Q_.jpg
0_822_E_,2_547_Q_,../new_data/cut_style:america/0_822_E_.jpg,../new_data/cut_style:korea/2_547_Q_.jpg
0_234_E_,1_364_Q_,../new_data/cut_style:america/0_234_E_.jpg,../new_data/cut_style:japan/1_364_Q_.jpg
0_733_E_,2_733_Q_,../new_data/cut_style:america/0_733_E_.jpg,../new_data/cut_style:korea/2_733_Q_.jpg
0_1059_E_,1_606_Q_,../new_data/cut_style:america/0_1059_E_.jpg,../new_data/cut_style:japan/1_606_Q_.jpg
0_594_E_,2_651_Q_,../new_data/cut_style:america/0_594_E_.jpg,../new_data/cut_style:korea/2_651_Q_.jpg
0_15_E_,1_675_Q_,../new_data/cut_style:america/0_15_E_.jpg,../new_data/cut_style:japan/1_675_Q_.jpg
0_599_E_,2_714_Q_,../new_data/cut_style:america/0_599_E_.jpg,../new_data/cut_style:korea/2_714_Q_.jpg
0_545_E_,1_441_Q_,../new_data/cut_style:america/0_545_E_.jpg,../new_data/cut_style:japan/1_441_Q_.jpg
0_100_E_,2_187_Q_,../new_data/cut_style:america/0_100_E_.jpg,../new_data/cut_style:korea/2_187_Q_.jpg
0_229_E_,1_525_Q_,../new_data/cut_style:america/0_229_E_.jpg,../new_data/cut_style:japan/1_525_Q_.jpg
0_1011_E_,2_8_Q_,../new_data/cut_style:america/0_1011_E_.jpg,../new_data/cut_style:korea/2_8_Q_.jpg
0_73_E_,1_105_Q_,../new_data/cut_style:america/0_73_E_.jpg,../new_data/cut_style:japan/1_105_Q_.jpg
0_1012_E_,2_749_Q_,../new_data/cut_style:america/0_1012_E_.jpg,../new_data/cut_style:korea/2_749_Q_.jpg
0_574_E_,1_268_Q_,../new_data/cut_style:america/0_574_E_.jpg,../new_data/cut_style:japan/1_268_Q_.jpg
0_239_E_,2_218_Q_,../new_data/cut_style:america/0_239_E_.jpg,../new_data/cut_style:korea/2_218_Q_.jpg
0_715_E_,1_248_Q_,../new_data/cut_style:america/0_715_E_.jpg,../new_data/cut_style:japan/1_248_Q_.jpg
0_168_E_,2_795_Q_,../new_data/cut_style:america/0_168_E_.jpg,../new_data/cut_style:korea/2_795_Q_.jpg
0_596_E_,1_304_Q_,../new_data/cut_style:america/0_596_E_.jpg,../new_data/cut_style:japan/1_304_Q_.jpg
0_76_E_,2_435_Q_,../new_data/cut_style:america/0_76_E_.jpg,../new_data/cut_style:korea/2_435_Q_.jpg
0_857_E_,1_989_Q_,../new_data/cut_style:america/0_857_E_.jpg,../new_data/cut_style:japan/1_989_Q_.jpg
0_137_E_,2_32_Q_,../new_data/cut_style:america/0_137_E_.jpg,../new_data/cut_style:korea/2_32_Q_.jpg
0_926_E_,1_318_Q_,../new_data/cut_style:america/0_926_E_.jpg,../new_data/cut_style:japan/1_318_Q_.jpg
0_772_E_,2_891_Q_,../new_data/cut_style:america/0_772_E_.jpg,../new_data/cut_style:korea/2_891_Q_.jpg
0_207_E_,1_906_Q_,../new_data/cut_style:america/0_207_E_.jpg,../new_data/cut_style:japan/1_906_Q_.jpg
0_794_E_,2_437_Q_,../new_data/cut_style:america/0_794_E_.jpg,../new_data/cut_style:korea/2_437_Q_.jpg
0_326_E_,1_625_Q_,../new_data/cut_style:america/0_326_E_.jpg,../new_data/cut_style:japan/1_625_Q_.jpg
0_220_E_,2_942_Q_,../new_data/cut_style:america/0_220_E_.jpg,../new_data/cut_style:korea/2_942_Q_.jpg
0_713_E_,1_547_Q_,../new_data/cut_style:america/0_713_E_.jpg,../new_data/cut_style:japan/1_547_Q_.jpg
0_934_E_,2_569_Q_,../new_data/cut_style:america/0_934_E_.jpg,../new_data/cut_style:korea/2_569_Q_.jpg
0_684_E_,1_1004_Q_,../new_data/cut_style:america/0_684_E_.jpg,../new_data/cut_style:japan/1_1004_Q_.jpg
0_978_E_,2_823_Q_,../new_data/cut_style:america/0_978_E_.jpg,../new_data/cut_style:korea/2_823_Q_.jpg
0_191_E_,1_102_Q_,../new_data/cut_style:america/0_191_E_.jpg,../new_data/cut_style:japan/1_102_Q_.jpg
0_621_E_,2_376_Q_,../new_data/cut_style:america/0_621_E_.jpg,../new_data/cut_style:korea/2_376_Q_.jpg
0_250_E_,1_460_Q_,../new_data/cut_style:america/0_250_E_.jpg,../new_data/cut_style:japan/1_460_Q_.jpg
0_668_E_,2_317_Q_,../new_data/cut_style:america/0_668_E_.jpg,../new_data/cut_style:korea/2_317_Q_.jpg
0_1044_E_,1_472_Q_,../new_data/cut_style:america/0_1044_E_.jpg,../new_data/cut_style:japan/1_472_Q_.jpg
0_409_E_,2_538_Q_,../new_data/cut_style:america/0_409_E_.jpg,../new_data/cut_style:korea/2_538_Q_.jpg
0_655_E_,1_699_Q_,../new_data/cut_style:america/0_655_E_.jpg,../new_data/cut_style:japan/1_699_Q_.jpg
0_836_E_,2_422_Q_,../new_data/cut_style:america/0_836_E_.jpg,../new_data/cut_style:korea/2_422_Q_.jpg
0_297_E_,1_20_Q_,../new_data/cut_style:america/0_297_E_.jpg,../new_data/cut_style:japan/1_20_Q_.jpg
0_1030_E_,2_813_Q_,../new_data/cut_style:america/0_1030_E_.jpg,../new_data/cut_style:korea/2_813_Q_.jpg
0_30_E_,1_81_Q_,../new_data/cut_style:america/0_30_E_.jpg,../new_data/cut_style:japan/1_81_Q_.jpg
0_382_E_,2_654_Q_,../new_data/cut_style:america/0_382_E_.jpg,../new_data/cut_style:korea/2_654_Q_.jpg
0_334_E_,1_545_Q_,../new_data/cut_style:america/0_334_E_.jpg,../new_data/cut_style:japan/1_545_Q_.jpg
0_1052_E_,2_351_Q_,../new_data/cut_style:america/0_1052_E_.jpg,../new_data/cut_style:korea/2_351_Q_.jpg
0_696_E_,1_784_Q_,../new_data/cut_style:america/0_696_E_.jpg,../new_data/cut_style:japan/1_784_Q_.jpg
0_411_E_,2_728_Q_,../new_data/cut_style:america/0_411_E_.jpg,../new_data/cut_style:korea/2_728_Q_.jpg
0_643_E_,1_464_Q_,../new_data/cut_style:america/0_643_E_.jpg,../new_data/cut_style:japan/1_464_Q_.jpg
0_225_E_,2_873_Q_,../new_data/cut_style:america/0_225_E_.jpg,../new_data/cut_style:korea/2_873_Q_.jpg
0_582_E_,1_1002_Q_,../new_data/cut_style:america/0_582_E_.jpg,../new_data/cut_style:japan/1_1002_Q_.jpg
0_720_E_,2_205_Q_,../new_data/cut_style:america/0_720_E_.jpg,../new_data/cut_style:korea/2_205_Q_.jpg
0_737_E_,1_445_Q_,../new_data/cut_style:america/0_737_E_.jpg,../new_data/cut_style:japan/1_445_Q_.jpg
0_617_E_,2_342_Q_,../new_data/cut_style:america/0_617_E_.jpg,../new_data/cut_style:korea/2_342_Q_.jpg
0_255_E_,1_966_Q_,../new_data/cut_style:america/0_255_E_.jpg,../new_data/cut_style:japan/1_966_Q_.jpg
0_779_E_,2_368_Q_,../new_data/cut_style:america/0_779_E_.jpg,../new_data/cut_style:korea/2_368_Q_.jpg
0_1013_E_,1_255_Q_,../new_data/cut_style:america/0_1013_E_.jpg,../new_data/cut_style:japan/1_255_Q_.jpg
0_328_E_,2_783_Q_,../new_data/cut_style:america/0_328_E_.jpg,../new_data/cut_style:korea/2_783_Q_.jpg
0_575_E_,1_203_Q_,../new_data/cut_style:america/0_575_E_.jpg,../new_data/cut_style:japan/1_203_Q_.jpg
0_489_E_,2_248_Q_,../new_data/cut_style:america/0_489_E_.jpg,../new_data/cut_style:korea/2_248_Q_.jpg
0_173_E_,1_212_Q_,../new_data/cut_style:america/0_173_E_.jpg,../new_data/cut_style:japan/1_212_Q_.jpg
0_887_E_,2_848_Q_,../new_data/cut_style:america/0_887_E_.jpg,../new_data/cut_style:korea/2_848_Q_.jpg
0_837_E_,1_923_Q_,../new_data/cut_style:america/0_837_E_.jpg,../new_data/cut_style:japan/1_923_Q_.jpg
0_327_E_,2_384_Q_,../new_data/cut_style:america/0_327_E_.jpg,../new_data/cut_style:korea/2_384_Q_.jpg
0_274_E_,1_186_Q_,../new_data/cut_style:america/0_274_E_.jpg,../new_data/cut_style:japan/1_186_Q_.jpg
0_103_E_,2_583_Q_,../new_data/cut_style:america/0_103_E_.jpg,../new_data/cut_style:korea/2_583_Q_.jpg
0_785_E_,1_306_Q_,../new_data/cut_style:america/0_785_E_.jpg,../new_data/cut_style:japan/1_306_Q_.jpg
0_414_E_,2_602_Q_,../new_data/cut_style:america/0_414_E_.jpg,../new_data/cut_style:korea/2_602_Q_.jpg
0_152_E_,1_166_Q_,../new_data/cut_style:america/0_152_E_.jpg,../new_data/cut_style:japan/1_166_Q_.jpg
0_624_E_,2_126_Q_,../new_data/cut_style:america/0_624_E_.jpg,../new_data/cut_style:korea/2_126_Q_.jpg
0_169_E_,1_267_Q_,../new_data/cut_style:america/0_169_E_.jpg,../new_data/cut_style:japan/1_267_Q_.jpg
0_490_E_,2_966_Q_,../new_data/cut_style:america/0_490_E_.jpg,../new_data/cut_style:korea/2_966_Q_.jpg
0_362_E_,1_837_Q_,../new_data/cut_style:america/0_362_E_.jpg,../new_data/cut_style:japan/1_837_Q_.jpg
0_1041_E_,2_447_Q_,../new_data/cut_style:america/0_1041_E_.jpg,../new_data/cut_style:korea/2_447_Q_.jpg
0_829_E_,1_4_Q_,../new_data/cut_style:america/0_829_E_.jpg,../new_data/cut_style:japan/1_4_Q_.jpg
0_356_E_,2_404_Q_,../new_data/cut_style:america/0_356_E_.jpg,../new_data/cut_style:korea/2_404_Q_.jpg
0_295_E_,1_929_Q_,../new_data/cut_style:america/0_295_E_.jpg,../new_data/cut_style:japan/1_929_Q_.jpg
0_87_E_,2_661_Q_,../new_data/cut_style:america/0_87_E_.jpg,../new_data/cut_style:korea/2_661_Q_.jpg
0_797_E_,1_922_Q_,../new_data/cut_style:america/0_797_E_.jpg,../new_data/cut_style:japan/1_922_Q_.jpg
0_504_E_,2_37_Q_,../new_data/cut_style:america/0_504_E_.jpg,../new_data/cut_style:korea/2_37_Q_.jpg
0_969_E_,1_803_Q_,../new_data/cut_style:america/0_969_E_.jpg,../new_data/cut_style:japan/1_803_Q_.jpg
0_338_E_,2_973_Q_,../new_data/cut_style:america/0_338_E_.jpg,../new_data/cut_style:korea/2_973_Q_.jpg
0_204_E_,1_849_Q_,../new_data/cut_style:america/0_204_E_.jpg,../new_data/cut_style:japan/1_849_Q_.jpg
0_869_E_,2_175_Q_,../new_data/cut_style:america/0_869_E_.jpg,../new_data/cut_style:korea/2_175_Q_.jpg
0_424_E_,1_132_Q_,../new_data/cut_style:america/0_424_E_.jpg,../new_data/cut_style:japan/1_132_Q_.jpg
0_416_E_,2_922_Q_,../new_data/cut_style:america/0_416_E_.jpg,../new_data/cut_style:korea/2_922_Q_.jpg
0_728_E_,1_63_Q_,../new_data/cut_style:america/0_728_E_.jpg,../new_data/cut_style:japan/1_63_Q_.jpg
0_590_E_,2_67_Q_,../new_data/cut_style:america/0_590_E_.jpg,../new_data/cut_style:korea/2_67_Q_.jpg
0_842_E_,1_1005_Q_,../new_data/cut_style:america/0_842_E_.jpg,../new_data/cut_style:japan/1_1005_Q_.jpg
0_724_E_,2_114_Q_,../new_data/cut_style:america/0_724_E_.jpg,../new_data/cut_style:korea/2_114_Q_.jpg
0_135_E_,1_59_Q_,../new_data/cut_style:america/0_135_E_.jpg,../new_data/cut_style:japan/1_59_Q_.jpg
0_254_E_,2_668_Q_,../new_data/cut_style:america/0_254_E_.jpg,../new_data/cut_style:korea/2_668_Q_.jpg
0_22_E_,1_867_Q_,../new_data/cut_style:america/0_22_E_.jpg,../new_data/cut_style:japan/1_867_Q_.jpg
0_1054_E_,2_414_Q_,../new_data/cut_style:america/0_1054_E_.jpg,../new_data/cut_style:korea/2_414_Q_.jpg
0_317_E_,1_685_Q_,../new_data/cut_style:america/0_317_E_.jpg,../new_data/cut_style:japan/1_685_Q_.jpg
0_830_E_,2_637_Q_,../new_data/cut_style:america/0_830_E_.jpg,../new_data/cut_style:korea/2_637_Q_.jpg
0_134_E_,1_293_Q_,../new_data/cut_style:america/0_134_E_.jpg,../new_data/cut_style:japan/1_293_Q_.jpg
0_267_E_,2_341_Q_,../new_data/cut_style:america/0_267_E_.jpg,../new_data/cut_style:korea/2_341_Q_.jpg
0_120_E_,1_281_Q_,../new_data/cut_style:america/0_120_E_.jpg,../new_data/cut_style:japan/1_281_Q_.jpg
0_110_E_,2_39_Q_,../new_data/cut_style:america/0_110_E_.jpg,../new_data/cut_style:korea/2_39_Q_.jpg
0_661_E_,1_868_Q_,../new_data/cut_style:america/0_661_E_.jpg,../new_data/cut_style:japan/1_868_Q_.jpg
0_413_E_,2_686_Q_,../new_data/cut_style:america/0_413_E_.jpg,../new_data/cut_style:korea/2_686_Q_.jpg
0_1015_E_,1_993_Q_,../new_data/cut_style:america/0_1015_E_.jpg,../new_data/cut_style:japan/1_993_Q_.jpg
0_325_E_,2_455_Q_,../new_data/cut_style:america/0_325_E_.jpg,../new_data/cut_style:korea/2_455_Q_.jpg
0_885_E_,1_205_Q_,../new_data/cut_style:america/0_885_E_.jpg,../new_data/cut_style:japan/1_205_Q_.jpg
0_549_E_,2_156_Q_,../new_data/cut_style:america/0_549_E_.jpg,../new_data/cut_style:korea/2_156_Q_.jpg
0_880_E_,1_666_Q_,../new_data/cut_style:america/0_880_E_.jpg,../new_data/cut_style:japan/1_666_Q_.jpg
0_576_E_,2_230_Q_,../new_data/cut_style:america/0_576_E_.jpg,../new_data/cut_style:korea/2_230_Q_.jpg
0_80_E_,1_9_Q_,../new_data/cut_style:america/0_80_E_.jpg,../new_data/cut_style:japan/1_9_Q_.jpg
0_252_E_,2_20_Q_,../new_data/cut_style:america/0_252_E_.jpg,../new_data/cut_style:korea/2_20_Q_.jpg
0_751_E_,1_667_Q_,../new_data/cut_style:america/0_751_E_.jpg,../new_data/cut_style:japan/1_667_Q_.jpg
0_570_E_,2_128_Q_,../new_data/cut_style:america/0_570_E_.jpg,../new_data/cut_style:korea/2_128_Q_.jpg
0_532_E_,1_487_Q_,../new_data/cut_style:america/0_532_E_.jpg,../new_data/cut_style:japan/1_487_Q_.jpg
0_711_E_,2_191_Q_,../new_data/cut_style:america/0_711_E_.jpg,../new_data/cut_style:korea/2_191_Q_.jpg
0_279_E_,1_313_Q_,../new_data/cut_style:america/0_279_E_.jpg,../new_data/cut_style:japan/1_313_Q_.jpg
0_1009_E_,2_281_Q_,../new_data/cut_style:america/0_1009_E_.jpg,../new_data/cut_style:korea/2_281_Q_.jpg
0_614_E_,1_964_Q_,../new_data/cut_style:america/0_614_E_.jpg,../new_data/cut_style:japan/1_964_Q_.jpg
0_1001_E_,2_231_Q_,../new_data/cut_style:america/0_1001_E_.jpg,../new_data/cut_style:korea/2_231_Q_.jpg
0_285_E_,1_546_Q_,../new_data/cut_style:america/0_285_E_.jpg,../new_data/cut_style:japan/1_546_Q_.jpg
0_154_E_,2_365_Q_,../new_data/cut_style:america/0_154_E_.jpg,../new_data/cut_style:korea/2_365_Q_.jpg
0_240_E_,1_77_Q_,../new_data/cut_style:america/0_240_E_.jpg,../new_data/cut_style:japan/1_77_Q_.jpg
0_1036_E_,2_854_Q_,../new_data/cut_style:america/0_1036_E_.jpg,../new_data/cut_style:korea/2_854_Q_.jpg
0_786_E_,1_541_Q_,../new_data/cut_style:america/0_786_E_.jpg,../new_data/cut_style:japan/1_541_Q_.jpg
0_118_E_,2_349_Q_,../new_data/cut_style:america/0_118_E_.jpg,../new_data/cut_style:korea/2_349_Q_.jpg
0_788_E_,1_650_Q_,../new_data/cut_style:america/0_788_E_.jpg,../new_data/cut_style:japan/1_650_Q_.jpg
0_446_E_,2_417_Q_,../new_data/cut_style:america/0_446_E_.jpg,../new_data/cut_style:korea/2_417_Q_.jpg
0_734_E_,1_321_Q_,../new_data/cut_style:america/0_734_E_.jpg,../new_data/cut_style:japan/1_321_Q_.jpg
0_353_E_,2_679_Q_,../new_data/cut_style:america/0_353_E_.jpg,../new_data/cut_style:korea/2_679_Q_.jpg
0_112_E_,1_349_Q_,../new_data/cut_style:america/0_112_E_.jpg,../new_data/cut_style:japan/1_349_Q_.jpg
0_74_E_,2_552_Q_,../new_data/cut_style:america/0_74_E_.jpg,../new_data/cut_style:korea/2_552_Q_.jpg
0_983_E_,1_91_Q_,../new_data/cut_style:america/0_983_E_.jpg,../new_data/cut_style:japan/1_91_Q_.jpg
0_107_E_,2_683_Q_,../new_data/cut_style:america/0_107_E_.jpg,../new_data/cut_style:korea/2_683_Q_.jpg
0_512_E_,1_341_Q_,../new_data/cut_style:america/0_512_E_.jpg,../new_data/cut_style:japan/1_341_Q_.jpg
0_296_E_,2_15_Q_,../new_data/cut_style:america/0_296_E_.jpg,../new_data/cut_style:korea/2_15_Q_.jpg
0_34_E_,1_934_Q_,../new_data/cut_style:america/0_34_E_.jpg,../new_data/cut_style:japan/1_934_Q_.jpg
0_904_E_,2_760_Q_,../new_data/cut_style:america/0_904_E_.jpg,../new_data/cut_style:korea/2_760_Q_.jpg
0_423_E_,1_509_Q_,../new_data/cut_style:america/0_423_E_.jpg,../new_data/cut_style:japan/1_509_Q_.jpg
0_564_E_,2_684_Q_,../new_data/cut_style:america/0_564_E_.jpg,../new_data/cut_style:korea/2_684_Q_.jpg
0_113_E_,1_310_Q_,../new_data/cut_style:america/0_113_E_.jpg,../new_data/cut_style:japan/1_310_Q_.jpg
0_965_E_,2_757_Q_,../new_data/cut_style:america/0_965_E_.jpg,../new_data/cut_style:korea/2_757_Q_.jpg
0_688_E_,1_197_Q_,../new_data/cut_style:america/0_688_E_.jpg,../new_data/cut_style:japan/1_197_Q_.jpg
0_979_E_,2_689_Q_,../new_data/cut_style:america/0_979_E_.jpg,../new_data/cut_style:korea/2_689_Q_.jpg
0_931_E_,1_235_Q_,../new_data/cut_style:america/0_931_E_.jpg,../new_data/cut_style:japan/1_235_Q_.jpg
0_454_E_,2_956_Q_,../new_data/cut_style:america/0_454_E_.jpg,../new_data/cut_style:korea/2_956_Q_.jpg
0_831_E_,1_72_Q_,../new_data/cut_style:america/0_831_E_.jpg,../new_data/cut_style:japan/1_72_Q_.jpg
0_860_E_,2_968_Q_,../new_data/cut_style:america/0_860_E_.jpg,../new_data/cut_style:korea/2_968_Q_.jpg
0_434_E_,1_915_Q_,../new_data/cut_style:america/0_434_E_.jpg,../new_data/cut_style:japan/1_915_Q_.jpg
0_117_E_,2_279_Q_,../new_data/cut_style:america/0_117_E_.jpg,../new_data/cut_style:korea/2_279_Q_.jpg
0_330_E_,1_531_Q_,../new_data/cut_style:america/0_330_E_.jpg,../new_data/cut_style:japan/1_531_Q_.jpg
0_588_E_,2_442_Q_,../new_data/cut_style:america/0_588_E_.jpg,../new_data/cut_style:korea/2_442_Q_.jpg
0_427_E_,1_5_Q_,../new_data/cut_style:america/0_427_E_.jpg,../new_data/cut_style:japan/1_5_Q_.jpg
0_185_E_,2_695_Q_,../new_data/cut_style:america/0_185_E_.jpg,../new_data/cut_style:korea/2_695_Q_.jpg
0_798_E_,1_690_Q_,../new_data/cut_style:america/0_798_E_.jpg,../new_data/cut_style:japan/1_690_Q_.jpg
0_834_E_,2_497_Q_,../new_data/cut_style:america/0_834_E_.jpg,../new_data/cut_style:korea/2_497_Q_.jpg
0_119_E_,1_608_Q_,../new_data/cut_style:america/0_119_E_.jpg,../new_data/cut_style:japan/1_608_Q_.jpg
0_721_E_,2_874_Q_,../new_data/cut_style:america/0_721_E_.jpg,../new_data/cut_style:korea/2_874_Q_.jpg
0_200_E_,1_902_Q_,../new_data/cut_style:america/0_200_E_.jpg,../new_data/cut_style:japan/1_902_Q_.jpg
0_72_E_,2_506_Q_,../new_data/cut_style:america/0_72_E_.jpg,../new_data/cut_style:korea/2_506_Q_.jpg
0_101_E_,1_821_Q_,../new_data/cut_style:america/0_101_E_.jpg,../new_data/cut_style:japan/1_821_Q_.jpg
0_410_E_,2_887_Q_,../new_data/cut_style:america/0_410_E_.jpg,../new_data/cut_style:korea/2_887_Q_.jpg
0_260_E_,1_713_Q_,../new_data/cut_style:america/0_260_E_.jpg,../new_data/cut_style:japan/1_713_Q_.jpg
0_939_E_,2_362_Q_,../new_data/cut_style:america/0_939_E_.jpg,../new_data/cut_style:korea/2_362_Q_.jpg
0_641_E_,1_23_Q_,../new_data/cut_style:america/0_641_E_.jpg,../new_data/cut_style:japan/1_23_Q_.jpg
0_534_E_,2_214_Q_,../new_data/cut_style:america/0_534_E_.jpg,../new_data/cut_style:korea/2_214_Q_.jpg
0_41_E_,1_123_Q_,../new_data/cut_style:america/0_41_E_.jpg,../new_data/cut_style:japan/1_123_Q_.jpg
0_558_E_,2_667_Q_,../new_data/cut_style:america/0_558_E_.jpg,../new_data/cut_style:korea/2_667_Q_.jpg
0_898_E_,1_648_Q_,../new_data/cut_style:america/0_898_E_.jpg,../new_data/cut_style:japan/1_648_Q_.jpg
0_147_E_,2_851_Q_,../new_data/cut_style:america/0_147_E_.jpg,../new_data/cut_style:korea/2_851_Q_.jpg
0_633_E_,1_121_Q_,../new_data/cut_style:america/0_633_E_.jpg,../new_data/cut_style:japan/1_121_Q_.jpg
0_593_E_,2_106_Q_,../new_data/cut_style:america/0_593_E_.jpg,../new_data/cut_style:korea/2_106_Q_.jpg
0_667_E_,1_702_Q_,../new_data/cut_style:america/0_667_E_.jpg,../new_data/cut_style:japan/1_702_Q_.jpg
0_138_E_,2_826_Q_,../new_data/cut_style:america/0_138_E_.jpg,../new_data/cut_style:korea/2_826_Q_.jpg
0_47_E_,1_823_Q_,../new_data/cut_style:america/0_47_E_.jpg,../new_data/cut_style:japan/1_823_Q_.jpg
0_1049_E_,2_623_Q_,../new_data/cut_style:america/0_1049_E_.jpg,../new_data/cut_style:korea/2_623_Q_.jpg
0_812_E_,1_164_Q_,../new_data/cut_style:america/0_812_E_.jpg,../new_data/cut_style:japan/1_164_Q_.jpg
0_522_E_,2_779_Q_,../new_data/cut_style:america/0_522_E_.jpg,../new_data/cut_style:korea/2_779_Q_.jpg
0_941_E_,1_981_Q_,../new_data/cut_style:america/0_941_E_.jpg,../new_data/cut_style:japan/1_981_Q_.jpg
0_333_E_,2_131_Q_,../new_data/cut_style:america/0_333_E_.jpg,../new_data/cut_style:korea/2_131_Q_.jpg
0_393_E_,1_60_Q_,../new_data/cut_style:america/0_393_E_.jpg,../new_data/cut_style:japan/1_60_Q_.jpg
0_242_E_,2_148_Q_,../new_data/cut_style:america/0_242_E_.jpg,../new_data/cut_style:korea/2_148_Q_.jpg
0_495_E_,1_40_Q_,../new_data/cut_style:america/0_495_E_.jpg,../new_data/cut_style:japan/1_40_Q_.jpg
0_1014_E_,2_254_Q_,../new_data/cut_style:america/0_1014_E_.jpg,../new_data/cut_style:korea/2_254_Q_.jpg
0_557_E_,1_199_Q_,../new_data/cut_style:america/0_557_E_.jpg,../new_data/cut_style:japan/1_199_Q_.jpg
0_528_E_,2_792_Q_,../new_data/cut_style:america/0_528_E_.jpg,../new_data/cut_style:korea/2_792_Q_.jpg
0_943_E_,1_225_Q_,../new_data/cut_style:america/0_943_E_.jpg,../new_data/cut_style:japan/1_225_Q_.jpg
0_1042_E_,2_954_Q_,../new_data/cut_style:america/0_1042_E_.jpg,../new_data/cut_style:korea/2_954_Q_.jpg
0_158_E_,1_498_Q_,../new_data/cut_style:america/0_158_E_.jpg,../new_data/cut_style:japan/1_498_Q_.jpg
0_247_E_,2_278_Q_,../new_data/cut_style:america/0_247_E_.jpg,../new_data/cut_style:korea/2_278_Q_.jpg
0_470_E_,1_141_Q_,../new_data/cut_style:america/0_470_E_.jpg,../new_data/cut_style:japan/1_141_Q_.jpg
0_10_E_,2_511_Q_,../new_data/cut_style:america/0_10_E_.jpg,../new_data/cut_style:korea/2_511_Q_.jpg
0_223_E_,1_562_Q_,../new_data/cut_style:america/0_223_E_.jpg,../new_data/cut_style:japan/1_562_Q_.jpg
0_431_E_,2_803_Q_,../new_data/cut_style:america/0_431_E_.jpg,../new_data/cut_style:korea/2_803_Q_.jpg
0_213_E_,1_655_Q_,../new_data/cut_style:america/0_213_E_.jpg,../new_data/cut_style:japan/1_655_Q_.jpg
0_921_E_,2_751_Q_,../new_data/cut_style:america/0_921_E_.jpg,../new_data/cut_style:korea/2_751_Q_.jpg
0_854_E_,1_884_Q_,../new_data/cut_style:america/0_854_E_.jpg,../new_data/cut_style:japan/1_884_Q_.jpg
0_701_E_,2_312_Q_,../new_data/cut_style:america/0_701_E_.jpg,../new_data/cut_style:korea/2_312_Q_.jpg
0_544_E_,1_912_Q_,../new_data/cut_style:america/0_544_E_.jpg,../new_data/cut_style:japan/1_912_Q_.jpg
0_340_E_,2_839_Q_,../new_data/cut_style:america/0_340_E_.jpg,../new_data/cut_style:korea/2_839_Q_.jpg
0_83_E_,1_907_Q_,../new_data/cut_style:america/0_83_E_.jpg,../new_data/cut_style:japan/1_907_Q_.jpg
0_650_E_,2_906_Q_,../new_data/cut_style:america/0_650_E_.jpg,../new_data/cut_style:korea/2_906_Q_.jpg
0_820_E_,1_3_Q_,../new_data/cut_style:america/0_820_E_.jpg,../new_data/cut_style:japan/1_3_Q_.jpg
0_1045_E_,2_517_Q_,../new_data/cut_style:america/0_1045_E_.jpg,../new_data/cut_style:korea/2_517_Q_.jpg
0_723_E_,1_476_Q_,../new_data/cut_style:america/0_723_E_.jpg,../new_data/cut_style:japan/1_476_Q_.jpg
0_1010_E_,2_503_Q_,../new_data/cut_style:america/0_1010_E_.jpg,../new_data/cut_style:korea/2_503_Q_.jpg
0_104_E_,1_457_Q_,../new_data/cut_style:america/0_104_E_.jpg,../new_data/cut_style:japan/1_457_Q_.jpg
0_305_E_,2_30_Q_,../new_data/cut_style:america/0_305_E_.jpg,../new_data/cut_style:korea/2_30_Q_.jpg
0_82_E_,1_865_Q_,../new_data/cut_style:america/0_82_E_.jpg,../new_data/cut_style:japan/1_865_Q_.jpg
0_875_E_,2_841_Q_,../new_data/cut_style:america/0_875_E_.jpg,../new_data/cut_style:korea/2_841_Q_.jpg
0_542_E_,1_651_Q_,../new_data/cut_style:america/0_542_E_.jpg,../new_data/cut_style:japan/1_651_Q_.jpg
0_48_E_,2_236_Q_,../new_data/cut_style:america/0_48_E_.jpg,../new_data/cut_style:korea/2_236_Q_.jpg
0_430_E_,1_586_Q_,../new_data/cut_style:america/0_430_E_.jpg,../new_data/cut_style:japan/1_586_Q_.jpg
0_937_E_,2_788_Q_,../new_data/cut_style:america/0_937_E_.jpg,../new_data/cut_style:korea/2_788_Q_.jpg
0_537_E_,1_773_Q_,../new_data/cut_style:america/0_537_E_.jpg,../new_data/cut_style:japan/1_773_Q_.jpg
0_787_E_,2_758_Q_,../new_data/cut_style:america/0_787_E_.jpg,../new_data/cut_style:korea/2_758_Q_.jpg
0_993_E_,1_620_Q_,../new_data/cut_style:america/0_993_E_.jpg,../new_data/cut_style:japan/1_620_Q_.jpg
0_360_E_,2_320_Q_,../new_data/cut_style:america/0_360_E_.jpg,../new_data/cut_style:korea/2_320_Q_.jpg
0_475_E_,1_165_Q_,../new_data/cut_style:america/0_475_E_.jpg,../new_data/cut_style:japan/1_165_Q_.jpg
0_336_E_,2_488_Q_,../new_data/cut_style:america/0_336_E_.jpg,../new_data/cut_style:korea/2_488_Q_.jpg
0_236_E_,1_828_Q_,../new_data/cut_style:america/0_236_E_.jpg,../new_data/cut_style:japan/1_828_Q_.jpg
0_139_E_,2_516_Q_,../new_data/cut_style:america/0_139_E_.jpg,../new_data/cut_style:korea/2_516_Q_.jpg
0_419_E_,1_532_Q_,../new_data/cut_style:america/0_419_E_.jpg,../new_data/cut_style:japan/1_532_Q_.jpg
